loan_id,no_of_dependents,education,self_employed,income_annum,loan_amount,loan_term,cibil_score,residential_assets_value,commercial_assets_value,luxury_assets_value,bank_asset_value,loan_status
3456,4,Not Graduate,No,8081317,24119369,2,826,8235098,2219298,5198165,10421889,Approved
3457,3,Graduate,No,5912978,2145481,20,586,10916454,6964583,12980158,14110326,Rejected
3458,5,Not Graduate,Yes,5483371,27912609,2,711,2338997,16803683,39621976,5090158,Approved
3459,1,Not Graduate,No,7390063,26662439,4,821,24147772,11152333,15707236,239674,Approved
3460,2,Not Graduate,No,5571448,9218303,4,868,12297976,1452337,31657461,14266273,Approved
3461,2,Not Graduate,No,1845589,22274221,14,498,25325417,13866276,5024235,13127099,Rejected
3462,3,Not Graduate,No,1294096,7172368,18,460,27519603,19238050,6206272,6700829,Rejected
3463,1,Graduate,No,8913671,28380908,16,688,12986477,8249058,11522863,13800116,Approved
3464,0,Graduate,No,7125613,20676254,8,773,22729856,17225171,12885945,10509129,Rejected
3465,0,Graduate,No,2885882,18926516,4,680,4452708,7991937,15354027,11964607,Approved
3466,4,Graduate,Yes,4131041,6789687,6,891,4601036,1050169,25445648,5792831,Approved
3467,4,Not Graduate,Yes,7139191,4171889,20,423,29336693,7868922,38934009,13570150,Rejected
3468,0,Graduate,Yes,8125797,10899020,10,371,18016283,5617297,630134,13412661,Rejected
3469,2,Not Graduate,Yes,5407149,25418847,18,467,14866480,783837,2353470,4516717,Approved
3470,5,Graduate,Yes,5620441,16188383,16,583,19552454,4814457,19278778,6843372,Rejected
3471,2,Graduate,Yes,5252039,12912263,6,793,7361095,16001727,32351834,5362356,Rejected
3472,4,Graduate,Yes,7740155,20835897,18,335,28034491,8851932,21615374,11439401,Rejected
3473,3,Not Graduate,Yes,1963655,17193791,20,474,16814740,1458042,3469193,7531232,Approved
3474,0,Not Graduate,Yes,1676470,774104,6,498,27148913,16508809,28681221,13432032,Rejected
3475,4,Graduate,No,7532129,3570966,20,415,6317370,4790099,9836322,4783586,Rejected
3476,4,Not Graduate,No,9105064,16633495,16,614,15098164,3469183,34120701,10515582,Approved
3477,5,Graduate,Yes,7679180,27739732,2,519,14848550,17825103,18077592,6339274,Rejected
3478,0,Graduate,No,9524118,8375104,8,877,12867676,10303109,4095935,2661906,Approved
3479,5,Graduate,No,5589003,18890707,8,433,10370771,14358352,36522602,9020204,Rejected
3480,0,Not Graduate,Yes,6888986,6919678,12,421,28500890,1795413,16305633,13317141,Rejected
3481,5,Graduate,Yes,1742549,26391345,4,720,12295759,17505759,31107065,919699,Approved
3482,2,Graduate,Yes,3282207,5211179,14,791,21413405,2515867,21511646,11582390,Approved
3483,3,Graduate,No,6354232,7012690,10,898,13364779,4538441,5560859,14092261,Approved
3484,3,Not Graduate,No,3355964,10157816,20,588,4301965,4006696,23443457,13417537,Rejected
3485,0,Graduate,Yes,2332720,239244,12,352,4461565,4363285,37233952,10182193,Rejected
3486,1,Not Graduate,No,2669484,22671742,12,504,13962854,10741979,3229418,5974659,Rejected
3487,4,Graduate,No,4653595,821673,12,647,11778465,127210,19690873,2168057,Approved
3488,4,Not Graduate,No,4833170,22249870,20,350,14996912,9247046,29372162,11973248,Rejected
3489,0,Graduate,Yes,2180115,20304851,16,339,2559082,8928369,32688147,14493087,Rejected
3490,5,Graduate,No,1108573,12600513,20,549,15732881,20063,25730451,6687296,Rejected
3491,1,Not Graduate,No,9110855,2691090,8,517,26457963,6025857,9664872,6451768,Rejected
3492,2,Not Graduate,No,546300,589922,20,478,16150943,6866194,7510459,7772115,Rejected
3493,5,Graduate,No,4660624,7526029,16,850,1968418,712060,36566002,12697904,Approved
3494,5,Not Graduate,No,824747,4536134,18,482,4487405,10579152,3213668,6118354,Rejected
3495,0,Graduate,No,9823106,20877351,8,463,8443374,9999953,36997899,2174498,Rejected
3496,0,Graduate,No,9082014,23307548,2,676,19533010,16972639,15800907,5481942,Approved
3497,4,Graduate,Yes,2518890,28391807,6,796,19320841,15006444,13999535,9468021,Approved
3498,0,Not Graduate,Yes,9493498,17842314,2,896,8495112,5060355,7395302,13775703,Approved
3499,0,Graduate,No,7351815,2406972,14,760,14087593,15383711,5207533,290070,Approved
3500,0,Not Graduate,Yes,2775228,9100085,2,773,7207699,14092325,24464565,6736144,Approved
3501,4,Graduate,No,4250338,12246131,8,336,17843926,5798005,801806,11376536,Rejected
3502,2,Not Graduate,No,8831334,25595493,2,898,5307090,18585989,14944950,4607971,Approved
3503,2,Not Graduate,No,9309810,12659402,4,618,16632297,9387831,1416035,2964570,Approved
3504,0,Graduate,Yes,3774787,2820688,2,854,12132784,19958439,17402041,5495035,Approved
3505,4,Not Graduate,No,9294776,13231804,10,711,22871965,19890552,23916104,14149338,Rejected
3506,2,Graduate,No,5866639,4148745,14,655,29038731,3709776,7633982,6527644,Approved
3507,5,Graduate,Yes,9054604,6356464,6,528,6646392,3258217,22872880,11169708,Rejected
3508,2,Graduate,Yes,1598962,6521172,16,563,24309980,3010935,7991720,7896029,Approved
3509,2,Graduate,No,6313924,6049089,10,786,29610490,11556420,3086842,14753533,Approved
3510,4,Graduate,Yes,4179062,2359071,10,860,2972288,10406634,4882405,2042781,Approved
3511,5,Not Graduate,Yes,1543763,16789918,10,651,6893162,15533097,16027874,9316686,Approved
3512,4,Graduate,No,6627799,20476869,16,741,29142572,16637397,8923095,10590370,Approved
3513,0,Not Graduate,No,1059299,21606488,4,758,18422368,15263703,29410609,2902196,Approved
3514,3,Not Graduate,No,2636385,20660740,4,324,19209726,9091529,24510735,12743431,Approved
3515,2,Graduate,Yes,5239481,16972835,16,430,21208733,12315777,20232180,11040224,Rejected
3516,3,Not Graduate,Yes,1179581,4349341,18,669,17204340,19103464,8274767,5642289,Approved
3517,4,Graduate,Yes,7730223,15404321,20,735,11527942,19888868,30869308,9896550,Approved
3518,4,Not Graduate,No,4012661,13842603,20,523,28411510,14426740,2331839,6411244,Rejected
3519,4,Not Graduate,Yes,3169554,10644674,4,651,961129,10897733,33017272,5837168,Approved
3520,3,Not Graduate,Yes,1535184,22801765,8,784,2853583,3627626,14940779,3764748,Approved
3521,4,Graduate,No,7789252,9644439,16,496,12831104,7690564,38353502,8442111,Rejected
3522,0,Not Graduate,No,1684632,23703309,4,408,25357301,3216105,37951277,5312252,Rejected
3523,4,Graduate,No,5360593,1616871,8,519,16064392,11920637,11814963,632012,Rejected
3524,1,Not Graduate,Yes,1793526,14185524,20,618,15459557,4110583,15791347,12470493,Approved
3525,3,Not Graduate,No,5198964,12888980,2,381,11506894,19353425,34835753,13913277,Rejected
3526,1,Not Graduate,Yes,6583244,15732121,4,836,13320846,1096077,28058034,7486058,Approved
3527,4,Not Graduate,Yes,4862543,17430029,14,731,12656809,16046661,22912202,9153965,Approved
3528,0,Graduate,No,6735893,9805276,2,307,24034648,15705389,21254876,9848916,Approved
3529,2,Graduate,No,9455180,13221698,2,448,21257455,528057,9054565,2192041,Rejected
3530,5,Not Graduate,No,3297619,24105167,4,397,6315692,15304966,33830503,634983,Rejected
3531,5,Not Graduate,No,6297890,12380206,8,400,25547922,4246523,15813511,14823486,Rejected
3532,4,Graduate,No,8774454,29429990,14,666,485468,1870115,4199940,7378085,Approved
3533,0,Graduate,Yes,9190124,21131310,8,761,14624217,3761003,39360425,949874,Approved
3534,3,Graduate,Yes,3492025,10612005,10,713,2539507,11863070,37933217,6523926,Approved
3535,1,Graduate,Yes,3680069,24348558,8,558,3046371,6090409,31978721,732338,Rejected
3536,1,Not Graduate,No,4775363,28300400,8,655,11242739,2214442,34819379,435371,Approved
3537,1,Not Graduate,Yes,620594,10048949,18,310,17742069,3362734,18756169,14856543,Approved
3538,3,Graduate,No,3200758,29323967,12,715,25464636,14048389,29336884,6733062,Approved
3539,5,Graduate,No,1129441,2796314,6,870,10572079,18182362,25552927,11680153,Approved
3540,0,Graduate,Yes,3412058,4598965,12,549,16872074,361470,33710103,8287635,Rejected
3541,3,Graduate,Yes,902726,7042362,14,849,28386526,3105217,5190389,3651057,Approved
3542,1,Graduate,No,9447362,13283085,14,421,13284430,9188616,1916540,12319830,Rejected
3543,4,Graduate,Yes,6331630,13253550,16,364,23803082,3337295,37383198,9933666,Rejected
3544,2,Not Graduate,No,8497696,22983707,8,601,18097206,14076364,13585463,12033960,Approved
3545,3,Not Graduate,Yes,7248527,23947211,2,424,14134077,9338897,23349921,1425562,Approved
3546,3,Not Graduate,Yes,9926360,24114450,12,611,1422168,3792127,31009997,7582240,Approved
3547,0,Graduate,Yes,1733755,4601461,16,490,26233277,14419188,28283020,14652489,Rejected
3548,0,Graduate,Yes,1241431,12722825,10,749,2359434,9241752,25442113,14579335,Approved
3549,3,Graduate,Yes,4193870,22428059,6,458,29878754,6702688,30716637,4577788,Rejected
3550,1,Not Graduate,No,5800350,6473624,8,652,28398167,7401971,25159880,8916566,Approved
3551,2,Graduate,Yes,3694029,1503400,16,562,3441847,4402873,6443394,1114448,Rejected
3552,0,Graduate,Yes,9030645,14726849,12,705,20278928,13471261,36054358,1780226,Approved
3553,1,Not Graduate,Yes,5718213,5314435,10,316,26212356,2015346,13977195,457474,Rejected
3554,4,Graduate,No,5912845,24574184,18,559,8269833,9085680,32552133,3189437,Approved
3555,0,Not Graduate,No,3877264,2917422,20,654,19170175,16904960,21268178,3218370,Approved
3556,1,Not Graduate,No,2754131,10216029,6,788,2470763,11639230,22908402,1631454,Approved
3557,1,Graduate,No,2084624,29856204,14,513,21098615,8880449,30659664,3838086,Rejected
3558,2,Not Graduate,No,7987727,149875,18,538,11218763,13726056,29766580,10642485,Rejected
3559,2,Graduate,Yes,5614835,26806489,8,479,24446319,13923858,1407495,9584202,Rejected
3560,4,Not Graduate,Yes,1805919,12494715,20,718,16129791,7127873,39531383,5990075,Approved
3561,1,Graduate,Yes,4069819,17935378,20,442,22905153,14525672,18622462,11932465,Rejected
3562,5,Not Graduate,No,8858202,27414962,6,616,18044354,17265587,23490030,6606783,Approved
3563,1,Graduate,No,2770419,16704920,2,543,24133887,508062,22831751,7102363,Rejected
3564,2,Not Graduate,Yes,250272,4722410,18,531,2997201,5309763,4226754,5432129,Rejected
3565,5,Not Graduate,No,9642494,8944905,2,888,13669281,6229084,32944130,11287102,Approved
3566,0,Not Graduate,No,9074768,19527463,4,602,21168249,10433783,12405895,8441613,Approved
3567,0,Graduate,No,7977776,28628544,18,630,8674901,10251404,24999752,5684736,Approved
3568,3,Graduate,Yes,940176,12467945,10,860,7123915,15303566,22171093,8507683,Rejected
3569,2,Not Graduate,Yes,4476945,28899229,8,547,10656880,15735806,29443569,12017709,Rejected
3570,3,Graduate,No,6174550,1217201,18,582,5417505,19136915,12636272,10736558,Rejected
3571,5,Not Graduate,No,1788321,12566082,18,586,6912357,13051697,11636967,14254939,Rejected
3572,2,Graduate,No,2339463,8807069,4,331,4884008,3519927,25078297,7179443,Rejected
3573,4,Not Graduate,No,4267212,2630346,6,799,3359520,7677160,12822303,9422771,Approved
3574,1,Graduate,Yes,7691990,5621457,6,829,20083300,15159488,15120810,4804944,Approved
3575,4,Not Graduate,No,8010360,1749383,10,680,2470406,19739746,38368509,5207298,Approved
3576,5,Not Graduate,Yes,1692669,13447546,6,362,10160936,468586,31477254,9437078,Rejected
3577,2,Not Graduate,Yes,8948179,16658650,20,427,19215917,15463399,21440713,14150627,Rejected
3578,5,Not Graduate,Yes,5607214,2327995,12,827,14701754,19355963,15433966,5411505,Approved
3579,1,Graduate,No,987560,732621,4,462,20699432,15857356,27263275,11583543,Rejected
3580,0,Not Graduate,Yes,2346081,2136287,12,550,25895747,17947566,24781360,435258,Rejected
3581,0,Graduate,Yes,6868845,8643813,12,594,5787251,9212555,26609901,13067712,Rejected
3582,5,Graduate,No,5190544,17400782,4,478,28524654,14883826,8435000,1117980,Rejected
3583,3,Not Graduate,No,6062316,15354669,12,528,3008003,16973235,27109304,10220511,Rejected
3584,2,Graduate,No,2743250,24325993,12,693,19758370,17610505,35216632,4540216,Approved
3585,2,Graduate,Yes,5777558,29851502,12,695,4178452,8176208,36969819,11226340,Approved
3586,0,Graduate,No,3647822,15370302,10,371,17294134,4199631,22113738,11133233,Rejected
3587,4,Not Graduate,Yes,283576,27946876,14,617,29830681,11202366,13818931,8135884,Approved
3588,1,Graduate,Yes,2317709,21136393,10,894,6125461,3228403,33064915,9403917,Approved
3589,4,Graduate,No,4430384,8208789,2,678,12467432,1271059,21366225,3944115,Approved
3590,4,Not Graduate,Yes,4374865,14371568,18,435,28621245,10826500,26741539,8523202,Rejected
3591,5,Not Graduate,Yes,4128831,21813658,6,677,3109810,18758952,39215270,12543894,Approved
3592,0,Graduate,Yes,8211194,8681682,4,418,26305250,674165,35407200,6085669,Rejected
3593,0,Not Graduate,Yes,2177247,7361468,20,829,875217,11241022,7984027,5884922,Approved
3594,0,Graduate,No,4888148,6885392,12,822,13005263,3936287,21877820,13409130,Approved
3595,5,Graduate,Yes,1815271,7085195,16,686,29949825,14801768,34923960,9296552,Approved
3596,3,Graduate,No,4407642,4156974,4,873,16474337,19673773,34994503,1285459,Approved
3597,4,Not Graduate,Yes,9189185,22659615,8,882,4548761,7519191,35462704,1969467,Approved
3598,5,Graduate,Yes,378982,16178169,4,872,29546298,147621,28822974,2891954,Approved
3599,2,Not Graduate,No,8181806,5908331,18,872,10616329,14479346,22325212,9694982,Approved
3600,1,Not Graduate,Yes,3694412,24076984,20,568,23002239,2232921,12261415,14058389,Rejected
3601,3,Graduate,Yes,4324029,15729244,4,823,13842190,16006514,7333478,11317492,Approved
3602,2,Not Graduate,Yes,3840503,28237000,20,846,4563074,5402197,28301050,13308894,Approved
3603,4,Not Graduate,Yes,6181377,2565860,4,785,15405511,14711377,13661595,872446,Approved
3604,0,Not Graduate,Yes,6354728,22898851,10,737,4822556,19613821,35328250,5844873,Approved
3605,4,Not Graduate,Yes,9415003,22074507,10,862,16082335,852005,28636871,5090598,Approved
3606,5,Not Graduate,No,5387391,3825551,14,854,12599217,7393627,19176987,13567684,Approved
3607,1,Graduate,No,5843846,1521672,2,410,5717818,15506144,1636349,2044920,Rejected
3608,5,Not Graduate,No,6848529,12643416,4,621,8768810,8582390,11612124,6868219,Approved
3609,3,Graduate,Yes,8217855,18628130,12,826,19196742,2237063,9080602,2232259,Approved
3610,3,Graduate,Yes,9187831,29157730,4,476,11877042,4290845,3313510,14868144,Rejected
3611,1,Graduate,Yes,9700712,15789305,8,850,17043448,9052479,19490950,6536953,Approved
3612,2,Graduate,No,1872675,1876305,20,837,23316006,9043464,16812652,14289915,Approved
3613,2,Graduate,Yes,9097515,10983728,12,772,3613054,10852576,39880576,5900612,Approved
3614,3,Graduate,No,1132280,29939049,14,862,8208600,11381241,36959751,563824,Approved
3615,3,Not Graduate,Yes,8966365,5991393,20,687,593441,19529528,3221784,13335643,Rejected
3616,0,Not Graduate,Yes,3009939,29570410,10,397,7057700,2092138,39317821,8357788,Rejected
3617,2,Not Graduate,Yes,3450615,3156151,16,710,8223853,19867322,11973068,14896368,Approved
3618,1,Graduate,No,2806041,29681666,12,674,11638769,11054686,20065335,12693120,Approved
3619,2,Not Graduate,Yes,2575093,21263478,10,469,9883075,18487025,19287803,7262039,Rejected
3620,0,Not Graduate,No,4365767,15112767,8,355,438371,5929701,13863127,13262785,Rejected
3621,5,Not Graduate,Yes,2753540,22645366,12,624,21889015,1252682,27876338,5163416,Rejected
3622,3,Graduate,Yes,3819603,3456641,12,559,24201494,7691268,15232604,1495926,Rejected
3623,3,Not Graduate,No,6518769,12287752,12,861,18799004,491358,34880172,3284797,Approved
3624,0,Graduate,Yes,5919347,3655090,2,639,17831256,18683395,39178652,1466938,Rejected
3625,1,Not Graduate,Yes,3434499,5065697,12,703,4286848,17485575,11143982,3400018,Approved
3626,3,Graduate,Yes,8680273,27964001,2,831,27332915,14410665,15382314,10749992,Approved
3627,4,Graduate,Yes,7288422,11722903,10,473,22412324,2513058,22709931,13939379,Approved
3628,3,Graduate,No,8557646,23978740,14,837,11224503,9716364,15639842,8139894,Approved
3629,4,Not Graduate,No,4175220,5687874,2,459,6678402,18132976,18182967,13494350,Rejected
3630,0,Not Graduate,Yes,7288855,23064932,2,309,22893501,19323780,37135611,9139506,Rejected
3631,0,Graduate,Yes,5875919,25448330,12,893,19213243,965415,4293501,2165380,Approved
3632,3,Not Graduate,No,2746210,24301114,14,555,9127506,2272786,30707490,13771404,Rejected
3633,2,Graduate,Yes,9713160,10253815,12,643,20797196,16525393,6666034,2747107,Approved
3634,4,Graduate,No,8297528,27425702,10,835,9951014,10514912,24736161,8211180,Approved
3635,1,Not Graduate,Yes,9816994,19841701,12,672,5806665,12144508,1979056,13952773,Approved
3636,3,Not Graduate,No,8256796,3747981,6,734,11966402,11851391,31557116,13807915,Approved
3637,1,Not Graduate,No,7369675,15445532,18,345,12891670,4329623,1991380,5597724,Rejected
3638,3,Graduate,No,6245266,21664704,10,354,22128253,11478378,37881232,5914856,Rejected
3639,2,Graduate,No,4673391,29633753,4,377,4867334,9873947,22228905,6078318,Rejected
3640,2,Not Graduate,Yes,6274746,17646896,20,790,5569896,10357384,1472330,13193076,Approved
3641,2,Graduate,Yes,2831550,26628621,20,571,19506331,10199088,37463449,6668014,Rejected
3642,5,Not Graduate,No,2253171,27366601,14,849,27119083,6797166,9893611,3441424,Approved
3643,2,Graduate,No,9915790,3283965,6,410,12706261,1461505,39503220,8351132,Rejected
3644,0,Not Graduate,No,3687104,23169895,2,314,28402364,8834457,17232559,12688228,Approved
3645,0,Not Graduate,No,909441,4484679,6,377,12812329,10320027,24279683,8270520,Rejected
3646,5,Graduate,Yes,9034623,165197,18,800,25577146,6513414,7722792,7911543,Approved
3647,4,Not Graduate,No,2779669,5579366,10,887,25085042,1381815,13802277,13661444,Rejected
3648,1,Not Graduate,No,4052312,16165477,14,717,4021932,8357100,27201975,1396116,Approved
3649,3,Graduate,No,7333951,16464483,6,574,12888644,8766089,9094313,1307838,Rejected
3650,3,Not Graduate,No,4187400,20322848,8,793,28549212,5671912,25392241,8943181,Approved
3651,5,Graduate,No,6310664,5815278,2,496,27983743,9963495,21781516,7004097,Rejected
3652,0,Not Graduate,No,1193477,20919550,6,675,23938158,1467448,21827990,5909407,Approved
3653,3,Graduate,No,3367950,18376974,14,362,19627700,5723349,32606595,4986440,Rejected
3654,0,Not Graduate,Yes,4474098,5634048,8,660,24179746,14190618,27419717,11445101,Approved
3655,4,Not Graduate,No,4210673,5806419,4,843,12770599,15695654,27453672,14843002,Approved
3656,1,Not Graduate,No,9372934,21881154,10,409,8092645,12300434,2096744,5522062,Rejected
3657,4,Not Graduate,No,7332537,1200100,10,493,21134716,9734408,14217008,7095011,Rejected
3658,5,Graduate,Yes,2662282,1847844,4,818,17385586,1173761,1021321,4854646,Approved
3659,2,Graduate,Yes,7259559,18355075,12,758,25298224,17250139,37597386,831769,Approved
3660,2,Graduate,Yes,9458789,4696880,20,600,9004201,9047228,24559987,7542853,Rejected
3661,2,Graduate,No,4627431,29820500,8,867,29735808,19780326,2519590,7045325,Approved
3662,4,Graduate,No,4384001,26419155,2,795,17273132,13637106,17137309,11129060,Approved
3663,3,Graduate,No,3487023,24885549,6,448,24964218,6992581,11233976,2541754,Rejected
3664,1,Graduate,Yes,7719270,14270396,18,760,9480457,17558766,8732636,12893514,Approved
3665,2,Not Graduate,No,5267115,10446887,20,438,2081195,10650950,36052667,904596,Rejected
3666,5,Not Graduate,Yes,2104400,26858881,14,591,2905441,7575456,22657517,6922349,Rejected
3667,5,Not Graduate,Yes,4322758,21909511,12,634,20723817,6610683,13923486,3060838,Approved
3668,2,Not Graduate,Yes,2047669,17160608,2,483,2759540,2534424,4052104,9192077,Rejected
